kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
layer,26,0.037353515625,0.0048828125,0.069580078125,0.4140625,128,3.3779827849939466,discovery,
layer,27,0.029541015625,-0.00439453125,0.06445922851562491,0.4453125,128,3.7402677815407515,discovery,
layer,28,0.1875,0.13330078125,0.24512939453124982,0.671875,128,4.115495927631855,discovery,
layer,29,0.064208984375,0.027099609375,0.10302734375,0.5078125,128,3.66432189848274,discovery,
layer,30,0.037353515625,-0.0087890625,0.083740234375,0.453125,128,4.21032577380538,discovery,
layer,31,0.069091796875,0.013421630859375002,0.128662109375,0.46875,128,4.626017674803734,discovery,
layer,32,0.034912109375,-0.014654541015624998,0.08423461914062491,0.4296875,128,5.023854838684201,discovery,
layer,33,0.096923828125,0.043212890625,0.158203125,0.4765625,128,6.218465995043516,discovery,
layer,34,0.087890625,0.046862792968750004,0.12939453125,0.5625,128,5.111029038205743,discovery,
layer,35,0.00390625,-0.02294921875,0.03125,0.375,128,4.5282238610088825,discovery,
layer,36,0.0419921875,-0.00048828125,0.08349609375,0.46875,128,5.0332534573972225,discovery,
layer,37,0.06640625,0.01513671875,0.1181640625,0.53125,128,8.821369616314769,discovery,
